show_id,name,type,language,genres,status,runtime,average_runtime,premiered,ended,official_site,rating_average,network_name,country_name,country_code,summary,premiere_year,premiere_month,is_ended,show_age,genre_count,summary_word_count,summary_character_count,sentence_count,average_sentence_length,average_word_length,summary_keywords,sentiment_score,sentiment_label,summary_topic,rating_category,content_cluster,episode_count,episode_count_category,pca_component_1,pca_component_2
624,Hindsight,Scripted,English,"Drama, Comedy, Science-Fiction",Ended,60.0,60.0,2015-01-07,2015-03-11,http://www.vh1.com/shows/hindsight,6.8,VH1,United States,US,"What if you could go back in time and do it all over again? What would you do differently?We meet Becca on the eve of her second wedding. It all seems perfect this time around, but she is still plagued by doubt. What if she could fix everything, and make the 'right' choices this time? Becca finds herself thinking about her former best friend Lolly with whom she had a falling out many years ago. If only she could talk to her once again... Suddenly, after a freakish elevator ride, Becca gets the opportunity to do just that as she wakes up in New York City on the morning of her first wedding day in 1995. She's about to marry Sean, a bad-boy artist who is all wrong for her - and she knows her first move must be to reconnect with Lolly to re-live that day. Can she 'make it right' by living her life all over while readapting to life in New York City in the 90's - a time of smoking in bars, carrying pagers, having an AOL email address? Becca will soon discover there's no sure-fire way to make the right choices in life - even knowing everything she thinks she knows now.",2015,1,True,11,3,207,1078,11,18.91,3.99,"time, becca, could, right, make",0.22686688311688308,Positive,4,Medium,1,10,Short,3.028643597716803,-1.2864564208413698
625,Polka Kings,Reality,English,Unknown,Ended,30.0,30.0,2015-04-11,2015-12-25,Not Available,7.7,REELZ,United States,US,"Polka Kings shows the incredible journey The Chardon Polka Band embarks upon as they try to survive each other and keep their personal and professional lives from derailing their quest for stardom. The group is always finding themselves in crazy situations ranging from private parties in nursing homes, Ukrainian summer camps to the Duct Tape Festival in Avon, Ohio. Each week Polka Kings follows the dynamic group's attempts to break through and achieve mainstream status and their ultimate goal of headlining their dream event: Oktoberfest in Germany.",2015,4,True,11,0,87,554,3,29.0,5.24,"polka, each, group, kings, dream",0.034375,Neutral,4,High,0,16,Medium,-0.9384133208396015,-1.958943994442697
626,A.D. The Bible Continues,Scripted,English,"Drama, Adventure",Ended,60.0,60.0,2015-04-05,2015-06-21,Not Available,6.1,NBC,United States,US,"In the follow-up to the eye-opening success of The Bible miniseries on History, the 12-hour miniseries A.D. The Bible Continues - from producers Mark Burnett and Roma Downey - will look at the lives that were instantly altered following the death of Christ. His disciples, mother Mary and key political religious leaders at the time saw their world turned upside down and their lives forever altered. Beginning at that fateful moment of the Crucifixion and the Resurrection, part two of the greatest story ever told will focus on the disciples who had to go forward and disseminate the teachings of Christ to a world dominated by political unrest and the start of a whole new religion that would dramatically reshape the history of the world.",2015,4,True,11,2,125,742,5,25.2,4.79,"altered, political, christ, bible, miniseries",0.13461891643709825,Positive,3,Medium,1,12,Medium,1.363873976615977,-0.5143081620702294
627,Dig,Scripted,English,"Drama, Thriller, Mystery",Ended,60.0,60.0,2015-03-05,2015-05-07,Not Available,7.3,USA Network,United States,US,"Dig tells the story of a murder mystery set against the backdrop of modern day Jerusalem, a city shrouded in ancient intrigue. FBI agent Peter Connelly has had his fair share of heartbreak. Anxious to leave his personal demons behind, Peter takes a job stationed in Israel under the guidance of his new boss, and occasional lover, Lynn Monahan. When he sets out to solve the murder of a young American, Peter soon finds himself embroiled in an international mystery that delves into the Holy Land's darkest secrets. What he discovers is a conspiracy thousands of years in-the -making that threatens to change the course of history. While Peter races to figure out what it all means, he quickly finds that he may not be the only one searching for answers.",2015,3,True,11,3,131,754,6,21.83,4.58,"peter, murder, mystery, finds, tells",0.0683080808080808,Positive,2,High,2,10,Short,1.6972587288981467,-0.20857523457143554
628,Rock This Boat: New Kids on the Block,Reality,English,Unknown,Ended,30.0,30.0,2015-01-14,2016-07-27,Not Available,7.7,Pop,United States,US,"Die-hard fans take the vacation of a lifetime when they board a cruise with the sole intention of being near the members of their favorite band for just a few days. New Kids on the Block (NKOTB), one of the hottest boy bands in music history with more than 80 million albums sold worldwide, will set sail on their wildly popular, sold-out cruise, joining their most loyal fans for a four-day adventure at sea. The cast includes a whole range of NKOTB devotees, including three sisters taking the family cruise they've always dreamt about to and a group of single moms looking to let their hair down by partying with rock stars. Sail on back to your youth with ROCK THIS BOAT - celebrating fandom like never before.",2015,1,True,11,0,128,714,4,32.0,4.38,"cruise, sail, rock, sold, nkotb",0.18790098790098791,Positive,4,High,0,19,Medium,-0.2277478693619738,-2.478054924496033
629,Kitchen Inferno,Reality,English,Food,Ended,60.0,60.0,2014-11-05,2014-12-24,Not Available,7.7,Food Network,United States,US,"The game is simple but the stakes are red hot. Each episode features talented chefs going head-to-head in culinary showdowns over four possible rounds. Each round will have a blind taste-test judged by the Inferno's panel of judges to determine which dish is best. If the competing chef is victorious, they have the chance to move up to the next level, with each round advancement growing in difficulty as they bring the skills of a new culinary talent to battle against. The contestants also face a pivotal choice: take the money and run, or risk it all for a chance to reach the final round and win up to $25,000, all in front of a studio audience. If they lose, they will watch their winnings go up in smoke and leave with nothing. Can these chefs cook their way through four rounds in this blazing competition for the ultimate prize?",2014,11,True,12,1,150,837,7,21.43,4.34,"each, round, chefs, head, culinary",0.0992822966507177,Positive,4,High,2,8,Short,1.7361200660455702,-0.7375452988693552
630,Murder Book,Documentary,English,Crime,Ended,60.0,60.0,2014-12-02,2016-02-25,http://www.investigationdiscovery.com/tv-shows/murder-book/,7.7,Investigation Discovery,United States,US,"Contained within dusty storage drawers and dented metal cabinets of police stations everywhere, is a library of binders comprising detailed information about gruesome crimes. They may look like ordinary notebooks and folders, but each of them holds the plea of their victim waiting for the day that someone will finally catch their killer on Investigation Discovery's Murder Book.",2014,12,True,12,1,58,380,2,29.0,5.39,"contained, within, ordinary, notebooks, folders",-0.22083333333333333,Negative,2,High,2,23,Medium,-0.04186065724685487,0.5591133048991438
631,My Strange Criminal Addiction,Documentary,English,Crime,Ended,60.0,60.0,2014-12-01,2014-12-22,Not Available,7.7,Investigation Discovery,United States,US,"My Strange Criminal Addiction reveals what happens when bizarre compulsions spin out of control and push people into a life of crime. From a lewd subway commuter to a diaper-wearing man, or a urine drinker to a toe sucker, first-hand accounts of these true crime tales plunges viewers into a world where strange addictions took an illegal turn. Dr. Mike Dow, addiction specialist and expert in the fields of relationships, food, and behavior, explains how these unhealthy habits turned to uncontrollable addictions and helps viewers understand the triggers for these compulsive behaviors. With the perpetrators telling their own stories of how they plunged so deep into darkness, some appear on screen or disguised to conceal their identity while others speak to us from their jail cells.",2014,12,True,12,1,126,788,5,25.2,5.07,"these, strange, addictions, crime, viewers",-0.040909090909090916,Neutral,2,High,2,4,Short,1.3997954700439723,-0.49144483826770785
632,Momsters: When Moms Go Bad,Reality,English,Unknown,Ended,30.0,30.0,2014-11-28,2017-05-14,Not Available,7.7,Investigation Discovery,United States,US,"With the help of TV's beloved loud-mouth mom and infamous comedienne, Roseanne Barr, Momsters: When Moms Go Bad uncovers a bizarre world where mothers will do anything for their children's happiness. From the little league mama who stalks and threatens her son's coach to the pageant parent who will stop at nothing to get her daughter the crown, these mothers are not afraid to cross boundaries and get their hands dirty.",2014,11,True,12,0,71,422,2,35.5,4.56,"mothers, help, nothing, threatens, coach",0.012500000000000018,Neutral,3,High,0,16,Medium,-1.3570554102474335,-1.6492848297391138
633,Food Truck Face Off,Reality,English,Unknown,Ended,60.0,60.0,2014-09-28,2014-12-18,Not Available,7.7,Food Network,United States,US,"Four talented teams compete to make their culinary dreams come true by winning their very own customized food truck for a year on new series Food Truck Face Off, premiering Thursday, October 2nd at 8:00pm ET/PT on Food Network. On each of the 13 episodes, hosted by Jesse Palmer,four teams present their unique food truck concepts to an expert panel of judges. Based on the viability and quality of their ideas, two teams will be selected to face off in an intense two-day showdown. The team that earns the most will drive away with the grand prize!",2014,9,True,12,0,97,549,4,24.25,4.44,"food, truck, teams, face, four",0.34719696969696967,Positive,1,High,2,13,Medium,0.5107282040703426,-0.13853714451871924
634,Love the Way You Lie,Reality,English,"Drama, Crime",Ended,60.0,60.0,2014-11-12,2014-12-17,Not Available,7.7,Investigation Discovery,United States,US,"There may be two sides to every story but when it comes to murder, whose story will you believe? Inspired by the best-selling blockbuster novel, Gone Girl, Investigation Discovery's (ID) new series, Love the Way You Lie brings viewers real life crime stories in which the truth is disputed. From suicides that could be staged, to murder disguised as self-defense, Love the Way You Lie examines the fine line between evil and innocent. Filmed in a classic he said-she said style, episodes follow both versions as events in the relationship unfold simultaneously, leaving viewers to ultimately decide the truth.",2014,11,True,12,2,99,609,4,24.75,4.79,"story, murder, truth, viewers, love",0.15774410774410777,Positive,4,High,2,6,Short,0.9597652141851867,0.12423417820677873
635,Ascension,Scripted,English,"Drama, Science-Fiction",Ended,120.0,120.0,2014-12-15,2014-12-17,Not Available,7.7,Syfy,United States,US,"In 1963 the American government begins a covert mission sending hundreds of people on a century long journey aboard the starship Ascension. Its goal: to populate a new world. Nearly 50 years into the trip, the murder of a young woman -- as Ascension approaches the point of no return -- prompts some to question the project.",2014,12,True,12,2,57,324,3,19.0,4.77,"ascension, american, populate, question, some",0.057272727272727274,Positive,3,High,2,3,Short,2.758212391638617,4.558974044600754
636,The Pioneers,Documentary,English,Unknown,Ended,60.0,60.0,2014-12-09,2015-01-13,Not Available,7.7,National Geographic,United States,US,"The Pioneers is a social experiment that follows four couples for three months as they trade in their 21st-century comforts for covered wagons, campfires, and the harsh reality of life on the American prairie.",2014,12,True,12,0,34,209,1,34.0,4.94,"pioneers, social, american, reality, harsh",-0.05555555555555556,Negative,4,High,2,6,Short,-0.7456259119522591,0.7787526616122286
637,Girlfriends' Guide to Divorce,Scripted,English,"Drama, Comedy, Romance",Ended,60.0,60.0,2014-12-02,2018-07-19,http://www.bravotv.com/girlfriends-guide-to-divorce,7.5,Bravo,United States,US,"Girlfriends' Guide to Divorce follows Abby McCarthy, a self-help book author and guru of all things family, who shocks the world when she reveals that her seemingly perfect life has all been a lie. After publicly admitting that she has separated from her husband, Jake, America's once-favorite girlfriend finds her career and marriage in a free fall. As she starts to navigate life as a single woman in her 40s, Abby turns to her new divorced friends, rather than her married ones, for advice. Her friend Lyla is a legendary no-nonsense entertainment lawyer who is in a constant 'War of the Roses' battle with her ex-husband, and Phoebe is a former model and budding entrepreneur who has a very unique relationship with her ex. Meanwhile, a rival attorney at Lyla's firm, Delia, is hired as Abby's divorce attorney.Inspired by the ""Girlfriends' Guide"" book series by Vicki Iovine.",2014,12,True,12,3,147,880,6,24.67,4.55,"abby, girlfriends, book, lyla, attorney",0.2585362554112554,Positive,4,High,2,45,Medium,2.0656303382775882,-0.43281673706523466
